id	name	definition	source_id	related_id		
BE2F680E01704721BB7A2B68FA40351B	Road Bike Chainring/Crankset Material	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="6D433897A17E44408D6CE1AED0396EDF"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="B253CC97FEFF45F6B5E086FBB323AB53"&gt;&lt;/variable&gt;&lt;named-constant id="3CF6B5E26CBB49C9B30AE362DDFF9BEF"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="137AB4D5A3884BEF9751738E9D6E6B6A"&gt;&lt;/variable&gt;&lt;named-constant id="49CF6FDC6CFF4FA1A6A4DD9502821C9E"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	1B1D7C94A6D14F8F856E7675FB3573AD			
CB507BF1E4C74BE6BF3C983C32B7DBEF	Mountain Bike Wheelset	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="2EEB8648D04C4D85A95F46D65B36BE5F"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="D81D79596246475BBCC86A8E6C11F20F"&gt;&lt;/variable&gt;&lt;named-constant id="7751C77C9F8B488F81EA988048D12A94"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="3141940FEE594ECBB8D0F5654267E499"&gt;&lt;/variable&gt;&lt;named-constant id="920C9A02D79C4EFBA2E7098BAB913BF7"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="6366853A7D5248179A8EB8FB32815565"&gt;&lt;/variable&gt;&lt;named-constant id="50463E9340ED4599B42B3DD83FC92C10"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="282D35D4D4DD4488B6C79675050E76B9"&gt;&lt;/variable&gt;&lt;named-constant id="B4B79AF820334BA991A4A7C6BDB4F44C"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	0AFCA8613A7D459DB1076F950F88717E			
CC004288C4D84DDC95D7F30494161285	29" Tires	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="D81D79596246475BBCC86A8E6C11F20F"&gt;&lt;/variable&gt;&lt;named-constant id="C126CADCF6BE4F4DA0CB87CF783CDE72"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;OR&gt;&lt;EQ&gt;&lt;variable id="3141940FEE594ECBB8D0F5654267E499"&gt;&lt;/variable&gt;&lt;named-constant id="920C9A02D79C4EFBA2E7098BAB913BF7"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="3141940FEE594ECBB8D0F5654267E499"&gt;&lt;/variable&gt;&lt;named-constant id="62343919C2CB4C6D93E26A09CC51A427"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/OR&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	12213A28901844C49CC05AD755D5A743			
CC511EB0B2FE4696AAB20C9C31230644	Steel Stems	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="F8A8C23F55164844BABDD49C07AA0580"&gt;&lt;/variable&gt;&lt;named-constant id="5E15CE8DA4F2488F8F973EC7AF9A9886"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;EQ&gt;&lt;variable id="33D9D7931CD3413B8FBED7C380112BB6"&gt;&lt;/variable&gt;&lt;named-constant id="3E86CD78FABE434993F4AB2B1EC2C570"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	807F7931F4F6480B9B3769BFF4C88140			
CD19AACCC95B47DABE561141E8D03211	Large Road Bike Stem	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="6D433897A17E44408D6CE1AED0396EDF"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="00C7C877F0E945EE817314F8712AA7E4"&gt;&lt;/variable&gt;&lt;named-constant id="794E7FEC14A44ED99D1DACEE0E804BA6"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="33D9D7931CD3413B8FBED7C380112BB6"&gt;&lt;/variable&gt;&lt;named-constant id="EB4D4F00837A4180AC5569C5DF1110F1"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="F8A8C23F55164844BABDD49C07AA0580"&gt;&lt;/variable&gt;&lt;named-constant id="F60CE00363034BDD8C59FA33E90D663A"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	807F7931F4F6480B9B3769BFF4C88140			
D26662476E7F4C96A12E6D983BD5A04F	Mountain Bike Frame Sizes	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="2EEB8648D04C4D85A95F46D65B36BE5F"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;OR&gt;&lt;EQ&gt;&lt;variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"&gt;&lt;/variable&gt;&lt;named-constant id="900E27BF40D34FDA9C863EBB5AEA6DA9"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"&gt;&lt;/variable&gt;&lt;named-constant id="860C5844157C4505B0B6E473446355AB"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"&gt;&lt;/variable&gt;&lt;named-constant id="0ED4F9F6B72C4DC1931B92135F5E17A6"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"&gt;&lt;/variable&gt;&lt;named-constant id="F7074143B2E14E85ABB1A9EE5B651F6E"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/OR&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	0D7483BFDFF04295A7791AE49ED09B78			
D310AFA8E8324F428DB57804B79FE5E7	X-Small Road Bike Stem	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="6D433897A17E44408D6CE1AED0396EDF"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="00C7C877F0E945EE817314F8712AA7E4"&gt;&lt;/variable&gt;&lt;named-constant id="C0B87EA574094C3A8F301FC9D48D27F3"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="33D9D7931CD3413B8FBED7C380112BB6"&gt;&lt;/variable&gt;&lt;named-constant id="9CC4BEFF684B46F798CBB38BA3C04F56"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="F8A8C23F55164844BABDD49C07AA0580"&gt;&lt;/variable&gt;&lt;named-constant id="F60CE00363034BDD8C59FA33E90D663A"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	807F7931F4F6480B9B3769BFF4C88140			
D7BA8889B25A49FBB319C8F5790F5254	170mm Crank Arm	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="D9DA735CE7B54AA79A71646334CD3D48"&gt;&lt;/variable&gt;&lt;named-constant id="DB31633D73804BC2A15ACCD521B5D084"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;OR&gt;&lt;EQ&gt;&lt;variable id="00C7C877F0E945EE817314F8712AA7E4"&gt;&lt;/variable&gt;&lt;named-constant id="CC195BCDCA914E9280EB6DEE8413C65A"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="00C7C877F0E945EE817314F8712AA7E4"&gt;&lt;/variable&gt;&lt;named-constant id="C0B87EA574094C3A8F301FC9D48D27F3"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="00C7C877F0E945EE817314F8712AA7E4"&gt;&lt;/variable&gt;&lt;named-constant id="E1CCB25E1E0F48FDA603A990A5038A5E"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/OR&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	1B1D7C94A6D14F8F856E7675FB3573AD			
DB4182D5250D48579CA231E7AB8FC8D5	X-Large Mtn/Fat Bike Stem	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;AND&gt;&lt;OR&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="2EEB8648D04C4D85A95F46D65B36BE5F"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="BB931A8CE66D4757B52A98B47EFAC364"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/OR&gt;&lt;EQ&gt;&lt;variable id="00C7C877F0E945EE817314F8712AA7E4"&gt;&lt;/variable&gt;&lt;named-constant id="F12FBDB21FCD4D3CAB1C66417DAA9E86"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="33D9D7931CD3413B8FBED7C380112BB6"&gt;&lt;/variable&gt;&lt;named-constant id="9CC4BEFF684B46F798CBB38BA3C04F56"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="F8A8C23F55164844BABDD49C07AA0580"&gt;&lt;/variable&gt;&lt;named-constant id="F60CE00363034BDD8C59FA33E90D663A"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	807F7931F4F6480B9B3769BFF4C88140			
DC77A00104F445DEB8E1512219D44792	Road Bike X-Large Frame	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="6D433897A17E44408D6CE1AED0396EDF"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="00C7C877F0E945EE817314F8712AA7E4"&gt;&lt;/variable&gt;&lt;named-constant id="F12FBDB21FCD4D3CAB1C66417DAA9E86"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;EQ&gt;&lt;variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"&gt;&lt;/variable&gt;&lt;named-constant id="6AC30EAC60FE45C0A929DE61E4BA03E6"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	0D7483BFDFF04295A7791AE49ED09B78			
DF73BEB4DCE140FF86A73465DA0E62E5	Fat Bike Chainring/Crankset Material	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="BB931A8CE66D4757B52A98B47EFAC364"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="B253CC97FEFF45F6B5E086FBB323AB53"&gt;&lt;/variable&gt;&lt;named-constant id="A5D9F1EB9A1D4B9A956A02DDAE7652EA"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="137AB4D5A3884BEF9751738E9D6E6B6A"&gt;&lt;/variable&gt;&lt;named-constant id="31256E112BC44C89A77D4A588234CAA0"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	1B1D7C94A6D14F8F856E7675FB3573AD			
E1C18513D52B45AAB6AFCECD595272EE	Fat Bike Shocks	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="BB931A8CE66D4757B52A98B47EFAC364"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;EQ&gt;&lt;variable id="2D9B7374C64243E48AFE004098CD0193"&gt;&lt;/variable&gt;&lt;named-constant id="C97282020BA94EBCA2A49FDA52FF23E4"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	9228C7C6FFEB4FF59573D6FB3296C4A0			
E5E7D5285C5D475A9C540DB8ECA6EAE9	Mountain Bike Derailleur Material	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="2EEB8648D04C4D85A95F46D65B36BE5F"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;EQ&gt;&lt;variable id="199DC979D2874964BDA9871CBA809E2D"&gt;&lt;/variable&gt;&lt;named-constant id="D1AEA4A661FF46B2A780A8CC8D2AC81A"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	0089CDF2BD3C44288B9646A88EC10A54			
E88EE68CCF6A4A46A6E2868C5C8B46EC	Mountain Bike Brakes	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="2EEB8648D04C4D85A95F46D65B36BE5F"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="8ACC8129718F487EAAA2ADDB15408CFB"&gt;&lt;/variable&gt;&lt;named-constant id="9B319A908D764BF499FDE7BB9AD58200"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="BCFEACD2D00D4E6C8560B20BE2E34D34"&gt;&lt;/variable&gt;&lt;named-constant id="33DF2BF35E7C480992AE37EFC4E44A7B"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	1BC64B0F12A9472481A3FE9F51BC4EB6			
E955CA1B16DE4264BA3385ADC9AF5E78	Fat Bike Frame Material	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="BB931A8CE66D4757B52A98B47EFAC364"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;EQ&gt;&lt;variable id="69DA5886930344E2A684F270C0BB21B9"&gt;&lt;/variable&gt;&lt;named-constant id="C9D913C77E784E2F9B5399CC68CBBF91"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	0D7483BFDFF04295A7791AE49ED09B78			
E96CBD591E8541A3B299048EC16E34DC	Road Bike Large Frame	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="6D433897A17E44408D6CE1AED0396EDF"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="00C7C877F0E945EE817314F8712AA7E4"&gt;&lt;/variable&gt;&lt;named-constant id="794E7FEC14A44ED99D1DACEE0E804BA6"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;EQ&gt;&lt;variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"&gt;&lt;/variable&gt;&lt;named-constant id="C0369CAE69DB46AFAFA73B6B1ECC102D"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	0D7483BFDFF04295A7791AE49ED09B78			
E9EF4B9E7C0A4AC5A77D640E776C15BE	Mtn/Fat Bike Medium Frame	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;AND&gt;&lt;OR&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="2EEB8648D04C4D85A95F46D65B36BE5F"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="BB931A8CE66D4757B52A98B47EFAC364"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/OR&gt;&lt;EQ&gt;&lt;variable id="00C7C877F0E945EE817314F8712AA7E4"&gt;&lt;/variable&gt;&lt;named-constant id="E1CCB25E1E0F48FDA603A990A5038A5E"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;EQ&gt;&lt;variable id="2348FEDB34DE42D3B7A70F17C0DBB36F"&gt;&lt;/variable&gt;&lt;named-constant id="860C5844157C4505B0B6E473446355AB"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	0D7483BFDFF04295A7791AE49ED09B78			
F241913BF52A4E7990180AA03620A3CB	Fat Bike Fork	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="BB931A8CE66D4757B52A98B47EFAC364"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="7D3BD5DC755846C68BD228F4F14B5E18"&gt;&lt;/variable&gt;&lt;named-constant id="6570C32CF86C407F9F69B4806EA447EE"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="320A1CE40FB94E9C92896DB523BE78CD"&gt;&lt;/variable&gt;&lt;named-constant id="E131455A526A46ABA459AAB717021DA2"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	F45D3BB1BC5D46AEBE9C6E2D65887DFF			
F2E14B0C1D1D4F4FB329E1103C842754	29" Wheelset	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="6366853A7D5248179A8EB8FB32815565"&gt;&lt;/variable&gt;&lt;named-constant id="50463E9340ED4599B42B3DD83FC92C10"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;OR&gt;&lt;EQ&gt;&lt;variable id="282D35D4D4DD4488B6C79675050E76B9"&gt;&lt;/variable&gt;&lt;named-constant id="B4B79AF820334BA991A4A7C6BDB4F44C"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="282D35D4D4DD4488B6C79675050E76B9"&gt;&lt;/variable&gt;&lt;named-constant id="DB55BDBB1C2F4D7B89D82F2D0C8AC7E9"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/OR&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	441C39D9CBFC4B6FB9FB2A7FA96B8354			
F4D25B66E5F542C78AAA9964C26AD749	26" Tires	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="D81D79596246475BBCC86A8E6C11F20F"&gt;&lt;/variable&gt;&lt;named-constant id="52BA807AC66545C68AF39E73EDEA0089"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;OR&gt;&lt;EQ&gt;&lt;variable id="3141940FEE594ECBB8D0F5654267E499"&gt;&lt;/variable&gt;&lt;named-constant id="920C9A02D79C4EFBA2E7098BAB913BF7"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="3141940FEE594ECBB8D0F5654267E499"&gt;&lt;/variable&gt;&lt;named-constant id="2910C62A753C406EA7283E7502853B87"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="3141940FEE594ECBB8D0F5654267E499"&gt;&lt;/variable&gt;&lt;named-constant id="62343919C2CB4C6D93E26A09CC51A427"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/OR&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	12213A28901844C49CC05AD755D5A743			
F6327F9DA9994A4F8E2C3B258AABB7DF	Road Bike Seat	&lt;expression&gt;&lt;IMPLICATION&gt;&lt;CONDITION&gt;&lt;EQ&gt;&lt;variable id="53005649877549C0BAEC58960AA0FAF8"&gt;&lt;/variable&gt;&lt;named-constant id="6D433897A17E44408D6CE1AED0396EDF"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/CONDITION&gt;&lt;CONSEQUENCE&gt;&lt;AND&gt;&lt;EQ&gt;&lt;variable id="EAD8CFDF9E794159AEEE3702498FFBFE"&gt;&lt;/variable&gt;&lt;named-constant id="270DD95FB74C4673ADE624D3BCC74C06"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="F35D72593E9646A4B7C4DAA0A03283F8"&gt;&lt;/variable&gt;&lt;named-constant id="59D5049777F24163BBBA030EB0C5D172"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;EQ&gt;&lt;variable id="785B653D5FCB4EFAA22233667DFADB61"&gt;&lt;/variable&gt;&lt;named-constant id="0078DBF1452C4CD8B879E32F9972F1DC"&gt;&lt;/named-constant&gt;&lt;/EQ&gt;&lt;/AND&gt;&lt;/CONSEQUENCE&gt;&lt;/IMPLICATION&gt;&lt;/expression&gt;	029AFC2B634246F7A7F1D33EEB45945F			
